name,lang,n,size(B)_mean,cpu-time(s)_mean,mem(KB)_mean,size(B)_std,cpu-time(s)_std,mem(KB)_std
spectralnorm,fsharpcore,500,766.3333333333334,0.2773333333333334,44146688,87.03064594344531,0.017009801,832969.7142729741
spectralnorm,fsharpcore,5500,757.4545454545455,4.965575757575758,45847893.333333336,68.59441071849938,1.2056364250444407,902178.0939452414
spectralnorm,gcc,500,781.5,0.040666667,3580586.6666666665,351.74237731612607,0.017918333,444097.20301513566
spectralnorm,gcc,5500,781.5,3.5475694444444446,3742151.111111111,323.34871944418956,1.5015180940164665,362904.2818205728
spectralnorm,ghc,500,702,0.1075,9680896,412.95036021294374,0.062932504,136126.54065978463
spectralnorm,ghc,5500,702,10.902916666666668,11325440,298.28028837786553,5.3063099183213325,1387107.2664495767
spectralnorm,gnat,5500,1742.3333333333333,4.683833333333333,7660999.111111111,849.6996444122393,1.2328043872175571,1103328.0968834448
spectralnorm,go,5500,518.75,5.525291666666667,4056746.6666666665,105.77947755751313,0.17093671322766804,261274.92820100347
spectralnorm,gpp,5500,960.75,4.887708333333333,4762965.333333333,308.2585609930922,1.2243265618869195,850165.0141924352
spectralnorm,graalvmaot,500,673,0.11475,24895488,230.5891006386324,0.011615363389350613,3628664.5627870685
spectralnorm,graalvmaot,5500,673,5.5314375,25580458.666666668,201.8092632249676,0.18478105574931084,3140234.3223249484
spectralnorm,icx,500,781.5,0.037333333333333336,4852394.666666667,351.74237731612607,0.008358628,945995.7115392579
spectralnorm,icx,5500,781.5,2.629930555555555,5053952,323.3487194441896,0.48816469532057905,827577.3123950331
spectralnorm,ifc,5500,582,2.776875,4767232,63.333485888450824,0.11002462668994117,469514.9846517385
spectralnorm,ifx,5500,582,2.784291666666667,3836245.3333333335,63.333485888450824,0.11786782544597299,1413736.9323342294
spectralnorm,java,500,521,0.338,61132800,,,
spectralnorm,java,5500,673,5.818083333333333,62201856,201.8092632249676,0.31247146820104466,428226.37305090856
spectralnorm,javavm,500,673,0.36375,61607936,230.5891006386324,0.033509949,529805.6327472054
spectralnorm,javavm,5500,673,5.8019791666666665,62199210.666666664,201.8092632249676,0.30009044661981804,430089.9511175679
spectralnorm,javaxint,500,521,0.887,56778752,,,
spectralnorm,javaxint,5500,673,85.14966666666668,57887146.666666664,201.8092632249676,13.111483018726545,413675.4975609154
spectralnorm,julia,500,406,2.0475000000000003,365498368,41.012193308819754,0.963786543,69725751.91156714
spectralnorm,julia,5500,406,4.778833333333334,365462698.6666667,29.623727270404487,1.075506824,50425722.85742656
spectralnorm,lua,500,335,0.648,3465216,,,
spectralnorm,lua,5500,335,83.48466666666667,3573077.3333333335,0,8.851998278081144,5335.7686561089895
spectralnorm,micropython,500,334,6.902,1079758848,,,
spectralnorm,micropython,5500,334,726.121,1079648256,,,
spectralnorm,node,500,525.75,0.42575,79205376,319.92329809919545,0.24771135756494228,25258819.814166352
spectralnorm,node,5500,525.75,5.850958333333334,79417856,279.9936549433052,0.4741249031203334,22023423.256223094
spectralnorm,ocaml,5500,383,5.33575,6119765.333333333,0,0.002988615,87230.17228348283
spectralnorm,perl,5500,425.86842105263156,124.85868421052632,11759616,125.09891676516597,93.22560005970558,2276505.5431554075
spectralnorm,pharo,5500,683,53.8965,142379008,0,0.1824278188514826,50724.89382757019
spectralnorm,php,5500,782.75,120.84285416666667,21252778.666666668,407.8525234089692,28.393619005197667,4630245.033546581
spectralnorm,python3,5500,377,377.075,23941120,49.81967483,34.008973688327224,12353832.512798717
spectralnorm,racket,500,543.3333333333334,0.5760000000000001,123914922.66666667,93.57528163640937,0.052430907,1460787.354629461
spectralnorm,racket,5500,543.3333333333334,19.909000000000002,128214243.55555555,77.48769487565659,7.0308491379064595,1126712.8779430776
spectralnorm,ruby,5500,463.6666666666667,170.00533333333334,27599075.555555556,215.98465553962723,33.760348939462794,11607682.18261504
spectralnorm,rust,500,1076,0.035833333333333335,4426410.666666667,144.1346592600128,0.003868678,492472.53480155277
spectralnorm,rust,5500,1076,2.8690416666666665,4076544,132.49969439241937,0.030256387,90712.46799843006
spectralnorm,sbcl,5500,755.3333333333334,5.597527777777778,29344654.222222224,142.95000603480966,0.17550618722067465,338946.61676743557
spectralnorm,swift,500,509,0.093,19408896,138.59292911256333,0.029698484809835002,7579641.636311838
spectralnorm,swift,5500,509,5.527291666666667,19306666.666666668,100.10776801722885,0.18230754692734694,5691700.116592553
spectralnorm,toit,500,329,2.344,72904704,,,
spectralnorm,toit,5500,329,344.592,73793536,,,
spectralnorm,vw,5500,851.5,1432.7795,1873448960,286.37824638055173,1311.0459758911966,1921851878.891094
